age,bmi,sex,shoulder_width,hip_width,height_ratio,waist_ratio,volume_indicator,waist_prominence,body_fat_percentage,category
46,25.37,0,0.3882,0.4026,0.9541,0.5596,0.1784,0.0055,35.9,Média - Feminino
47,27.72,0,0.3321,0.331,1.01,0.6055,0.1585,0.0076,39.7,Média - Feminino
35,26.09,0,0.394,0.389,1.021,0.5603,0.1845,0.0083,33.7,Média - Feminino
36,27.68,0,0.3621,0.3732,0.938,0.5606,0.2293,0.0024,38.5,Média - Feminino
33,27.09,0,0.3231,0.3345,0.9297,0.6261,0.1898,0.0113,35.6,Média - Feminino
52,27.91,0,0.3869,0.4104,0.903,0.5959,0.2285,0.0113,38.7,Média - Feminino
21,24.07,0,0.3307,0.3332,1.0386,0.646,0.2275,0.0056,34.1,Média - Feminino
34,27.56,0,0.3704,0.3893,0.8921,0.5587,0.2241,-0.0018,37.2,Média - Feminino
60,27.35,0,0.3351,0.3494,1.0059,0.6474,0.1812,0.0095,38.7,Média - Feminino
41,26.27,0,0.3977,0.393,0.9472,0.6058,0.1732,0.0089,36.6,Média - Feminino
51,26.0,0,0.3803,0.3737,0.9497,0.6496,0.181,0.0091,38.1,Média - Feminino
29,27.3,0,0.3606,0.38,0.976,0.5808,0.1723,0.0029,34.1,Média - Feminino
51,27.22,0,0.3548,0.3593,1.002,0.6019,0.2148,0.0123,38.0,Média - Feminino
20,24.7,0,0.3839,0.41,0.9229,0.5724,0.1787,0.0066,29.0,Média - Feminino
64,27.96,0,0.3914,0.4013,0.9792,0.5567,0.2072,0.0015,43.3,Média - Feminino
56,24.84,0,0.3299,0.3475,0.9964,0.6088,0.2174,0.0093,33.4,Média - Feminino
24,24.17,0,0.34,0.3289,1.0268,0.5816,0.2111,0.006,31.5,Média - Feminino
46,24.8,0,0.3663,0.3737,0.934,0.5523,0.2245,0.0026,34.6,Média - Feminino
45,27.56,0,0.3652,0.351,0.9464,0.6369,0.1723,0.0072,39.1,Média - Feminino
47,27.58,0,0.3328,0.32,0.891,0.5569,0.193,0.0012,39.0,Média - Feminino
51,26.86,0,0.3292,0.3593,0.9082,0.5792,0.1936,0.0069,34.9,Média - Feminino
40,27.69,0,0.3789,0.3891,0.9977,0.5892,0.1595,0.0046,39.7,Média - Feminino
54,27.63,0,0.3401,0.3347,0.9,0.5566,0.1699,0.0034,39.9,Média - Feminino
46,26.14,0,0.3955,0.4216,1.0178,0.6003,0.1949,0.0054,35.9,Média - Feminino
45,25.47,0,0.3935,0.404,0.9758,0.5741,0.1678,0.0072,36.3,Média - Feminino
61,25.68,0,0.3673,0.3884,1.0278,0.6071,0.162,0.0055,38.7,Média - Feminino
29,27.34,0,0.3283,0.3308,1.0052,0.5888,0.1903,0.0077,34.7,Média - Feminino
54,25.73,0,0.3804,0.403,0.9193,0.6171,0.2174,0.0095,37.6,Média - Feminino
43,27.55,0,0.3407,0.3413,1.0481,0.6045,0.1664,0.0105,40.7,Média - Feminino
50,25.5,0,0.3648,0.3785,0.9456,0.6342,0.1636,0.0112,38.2,Média - Feminino
50,26.2,0,0.3241,0.3411,0.9002,0.5899,0.2107,0.0032,38.0,Média - Feminino
62,26.0,0,0.3638,0.3596,0.9842,0.5698,0.2237,0.0101,39.3,Média - Feminino
50,27.83,0,0.3226,0.3408,1.016,0.6104,0.2293,0.0072,40.4,Média - Feminino
50,26.54,0,0.3905,0.3888,0.9809,0.6188,0.1718,0.0072,36.7,Média - Feminino
60,25.95,0,0.3746,0.4067,0.8962,0.6416,0.1825,0.013,40.4,Média - Feminino
56,24.34,0,0.3327,0.3481,0.9934,0.6369,0.1832,0.008,35.1,Média - Feminino
56,26.33,0,0.3704,0.3819,0.8605,0.5969,0.203,0.006,39.6,Média - Feminino
25,26.97,0,0.3551,0.3382,0.8803,0.6244,0.1612,0.005,35.7,Média - Feminino
38,24.37,0,0.359,0.3607,0.9251,0.5693,0.2142,0.0076,34.4,Média - Feminino
49,26.01,0,0.3344,0.3629,0.8838,0.6182,0.1781,0.0059,35.5,Média - Feminino
42,27.53,0,0.328,0.3513,0.877,0.597,0.1807,0.0058,38.2,Média - Feminino
57,26.38,0,0.3591,0.3485,1.0372,0.6106,0.1792,0.0083,36.6,Média - Feminino
22,27.82,0,0.3349,0.3463,1.0232,0.6169,0.1521,0.0059,36.6,Média - Feminino
19,27.53,0,0.3256,0.333,0.9438,0.5628,0.188,-0.0008,37.4,Média - Feminino
46,25.05,0,0.3229,0.3316,0.9719,0.6327,0.2036,0.0131,41.1,Média - Feminino
51,24.77,0,0.3598,0.3903,1.0433,0.6451,0.1666,0.0127,36.5,Média - Feminino
24,25.45,0,0.3855,0.4074,1.0463,0.561,0.1522,0.0018,33.0,Média - Feminino
42,26.85,0,0.3262,0.3391,0.9795,0.5581,0.2051,0.004,36.1,Média - Feminino
29,25.49,0,0.3974,0.4182,0.913,0.599,0.1844,0.0026,32.5,Média - Feminino
33,26.94,0,0.3829,0.3735,0.8717,0.5993,0.1739,0.008,33.5,Média - Feminino
24,27.0,0,0.365,0.3774,0.8832,0.6426,0.1568,0.0123,35.1,Média - Feminino
24,25.12,0,0.3609,0.3544,0.9604,0.6014,0.1508,0.0047,35.7,Média - Feminino
47,27.92,0,0.365,0.3661,0.9712,0.5823,0.2159,0.0068,40.4,Média - Feminino
21,24.36,0,0.3692,0.4059,0.8856,0.5517,0.1826,0.0024,30.1,Média - Feminino
29,26.19,0,0.3889,0.3751,0.8981,0.6408,0.1928,0.0171,38.1,Média - Feminino
61,25.63,0,0.3914,0.3828,0.9739,0.6439,0.2294,0.0127,40.1,Média - Feminino
57,27.67,0,0.3551,0.3383,1.0488,0.5604,0.1866,0.0081,38.3,Média - Feminino
50,26.17,0,0.3409,0.3647,0.9043,0.6455,0.1625,0.0113,38.0,Média - Feminino
55,24.13,0,0.3737,0.3753,1.0372,0.6083,0.1754,0.0087,34.1,Média - Feminino
53,26.26,0,0.3709,0.369,0.8865,0.6169,0.2166,0.0046,40.2,Média - Feminino
45,26.47,0,0.3933,0.3874,1.0062,0.6295,0.1827,0.0103,37.9,Média - Feminino
48,26.49,0,0.35,0.3532,0.9579,0.5857,0.1642,0.0087,34.8,Média - Feminino
18,24.35,0,0.3719,0.3752,1.0289,0.5902,0.1884,0.0063,30.4,Média - Feminino
32,27.39,0,0.3514,0.386,0.9458,0.6286,0.222,0.0104,36.4,Média - Feminino
18,24.91,0,0.3547,0.3548,0.9172,0.6377,0.1628,0.0031,31.9,Média - Feminino
52,26.17,0,0.3217,0.3169,1.0015,0.5662,0.151,0.006,36.4,Média - Feminino
24,26.34,0,0.3985,0.3798,0.9593,0.6169,0.1796,0.009,33.7,Média - Feminino
51,25.37,0,0.346,0.3685,0.8533,0.6139,0.1653,0.0076,37.5,Média - Feminino
46,25.73,0,0.3203,0.3388,1.0168,0.5577,0.2065,-0.0001,35.4,Média - Feminino
25,25.58,0,0.3736,0.3626,0.9842,0.6474,0.2003,0.0074,35.9,Média - Feminino
55,27.92,0,0.391,0.3743,0.8773,0.6098,0.2242,0.0027,40.1,Média - Feminino
25,24.33,0,0.3826,0.3719,0.9447,0.6326,0.1712,0.0063,32.7,Média - Feminino
47,27.16,0,0.3776,0.4058,0.8901,0.5988,0.1532,0.0098,36.6,Média - Feminino
45,27.56,0,0.3863,0.4086,0.8565,0.6422,0.2071,0.0121,42.2,Média - Feminino
38,25.49,0,0.3936,0.3992,0.923,0.565,0.2161,0.0076,35.7,Média - Feminino
62,27.21,0,0.3835,0.4019,0.8964,0.5988,0.1673,0.0069,36.7,Média - Feminino
32,25.75,0,0.3645,0.3946,0.9115,0.5785,0.1754,0.009,33.9,Média - Feminino
36,26.77,0,0.348,0.3719,0.9753,0.5848,0.1535,0.0031,34.8,Média - Feminino
56,25.78,0,0.3892,0.3864,0.973,0.6435,0.1952,0.0076,38.3,Média - Feminino
40,27.92,0,0.3634,0.3974,1.0297,0.5567,0.2194,-0.0004,37.2,Média - Feminino
63,25.88,0,0.3473,0.3543,0.9123,0.5658,0.1911,0.002,40.1,Média - Feminino
19,25.75,0,0.3333,0.3614,0.8963,0.5701,0.2295,0.0135,35.1,Média - Feminino
48,24.76,0,0.3495,0.3474,1.0156,0.618,0.1938,0.0093,32.9,Média - Feminino
48,26.55,0,0.3256,0.3341,0.8665,0.613,0.2093,0.0094,38.6,Média - Feminino
45,26.94,0,0.351,0.3384,0.8882,0.5887,0.2038,0.0037,37.0,Média - Feminino
26,24.03,0,0.3764,0.3778,1.0003,0.583,0.1931,0.0062,31.9,Média - Feminino
62,26.48,0,0.3951,0.4146,1.0189,0.631,0.1826,0.0058,40.1,Média - Feminino
40,27.06,0,0.3915,0.4145,0.943,0.5979,0.1649,0.0098,34.8,Média - Feminino
25,24.35,0,0.3249,0.3527,1.008,0.5789,0.2152,0.0075,32.9,Média - Feminino
32,24.92,0,0.3929,0.3788,0.9027,0.6027,0.1912,0.0079,31.0,Média - Feminino
53,27.61,0,0.3591,0.377,0.9243,0.6047,0.2236,0.0097,42.4,Média - Feminino
39,27.78,0,0.3445,0.3326,0.8625,0.5744,0.1518,0.0053,39.8,Média - Feminino
29,25.4,0,0.3362,0.3348,0.949,0.597,0.1736,0.0092,35.0,Média - Feminino
45,24.75,0,0.3563,0.3851,0.9641,0.5733,0.1912,0.0027,32.5,Média - Feminino
52,27.51,0,0.324,0.332,0.9005,0.616,0.2268,0.0078,39.8,Média - Feminino
50,27.64,0,0.3366,0.3398,0.8722,0.5706,0.1941,0.0042,38.9,Média - Feminino
19,24.13,0,0.3433,0.3328,1.0186,0.611,0.2067,0.0053,31.7,Média - Feminino
19,26.99,0,0.3765,0.365,0.9778,0.5962,0.2143,0.0069,33.8,Média - Feminino
38,31.34,0,0.3564,0.3633,0.9357,0.7161,0.2589,0.0141,50.0,Sobrepeso - Feminino
45,31.72,0,0.3459,0.3602,1.0252,0.7311,0.2767,0.014,50.0,Sobrepeso - Feminino
62,34.19,0,0.3652,0.3522,1.0169,0.6814,0.2358,0.0108,50.0,Sobrepeso - Feminino
45,33.27,0,0.3951,0.4233,1.0141,0.6815,0.2877,0.0089,50.0,Sobrepeso - Feminino
29,29.37,0,0.3359,0.3293,0.8584,0.6782,0.1845,0.0135,47.9,Sobrepeso - Feminino
61,34.79,0,0.3592,0.3616,0.989,0.6594,0.2252,0.0086,50.0,Sobrepeso - Feminino
47,33.72,0,0.3514,0.355,0.9802,0.6473,0.2547,0.012,50.0,Sobrepeso - Feminino
54,31.69,0,0.3457,0.3709,0.8519,0.7276,0.2166,0.017,50.0,Sobrepeso - Feminino
23,28.03,0,0.3432,0.3576,0.9599,0.7483,0.2357,0.0125,49.1,Sobrepeso - Feminino
51,33.49,0,0.3882,0.41,0.9744,0.6937,0.19,0.0131,50.0,Sobrepeso - Feminino
51,31.47,0,0.3286,0.359,0.8718,0.6387,0.2926,0.0115,50.0,Sobrepeso - Feminino
25,31.23,0,0.3521,0.3383,1.0035,0.6394,0.2932,0.0134,50.0,Sobrepeso - Feminino
60,28.5,0,0.3374,0.3589,1.0069,0.6361,0.2375,0.007,50.0,Sobrepeso - Feminino
44,34.46,0,0.3801,0.4152,0.9197,0.687,0.252,0.0107,50.0,Sobrepeso - Feminino
47,29.26,0,0.3713,0.3561,0.8691,0.7401,0.26,0.0199,50.0,Sobrepeso - Feminino
33,28.27,0,0.387,0.4062,0.9034,0.7291,0.2176,0.0171,49.6,Sobrepeso - Feminino
33,28.82,0,0.3759,0.4077,0.9397,0.7133,0.2218,0.0148,50.0,Sobrepeso - Feminino
22,32.6,0,0.3381,0.3667,1.0459,0.6961,0.2101,0.0104,50.0,Sobrepeso - Feminino
53,32.53,0,0.3514,0.3678,0.9373,0.7071,0.184,0.0101,50.0,Sobrepeso - Feminino
33,29.75,0,0.336,0.3601,0.8814,0.671,0.2951,0.0107,50.0,Sobrepeso - Feminino
19,29.47,0,0.3421,0.3542,0.9403,0.7356,0.1958,0.0151,46.3,Sobrepeso - Feminino
29,31.04,0,0.3786,0.3792,0.9829,0.7453,0.2009,0.018,50.0,Sobrepeso - Feminino
50,34.29,0,0.366,0.3523,0.9047,0.7116,0.2656,0.0146,50.0,Sobrepeso - Feminino
53,30.08,0,0.3599,0.3551,0.9877,0.7213,0.2018,0.0149,50.0,Sobrepeso - Feminino
48,34.24,0,0.3458,0.3475,0.8591,0.7382,0.2395,0.0174,50.0,Sobrepeso - Feminino
60,32.12,0,0.373,0.3632,1.0308,0.7228,0.198,0.0105,50.0,Sobrepeso - Feminino
36,29.61,0,0.3551,0.3798,0.8687,0.6438,0.216,0.0092,48.7,Sobrepeso - Feminino
61,29.28,0,0.3461,0.3306,0.9803,0.726,0.291,0.0135,50.0,Sobrepeso - Feminino
43,31.74,0,0.3703,0.401,1.0095,0.669,0.2303,0.0079,50.0,Sobrepeso - Feminino
18,30.67,0,0.3479,0.3573,1.0368,0.6517,0.27,0.012,50.0,Sobrepeso - Feminino
63,28.26,0,0.3542,0.3431,0.956,0.7011,0.2383,0.0157,50.0,Sobrepeso - Feminino
44,30.67,0,0.3357,0.3255,1.0368,0.669,0.2079,0.0086,50.0,Sobrepeso - Feminino
18,29.01,0,0.3472,0.3603,0.9157,0.6592,0.2948,0.0091,47.3,Sobrepeso - Feminino
40,28.19,0,0.3943,0.3886,0.9348,0.6991,0.2787,0.0139,50.0,Sobrepeso - Feminino
54,28.1,0,0.3595,0.3492,0.877,0.6645,0.298,0.0108,50.0,Sobrepeso - Feminino
35,29.79,0,0.3549,0.3517,0.9679,0.6745,0.2007,0.0131,48.7,Sobrepeso - Feminino
49,28.99,0,0.3425,0.3359,1.0392,0.6552,0.1964,0.0096,48.2,Sobrepeso - Feminino
57,28.59,0,0.3833,0.3971,0.9031,0.6881,0.2445,0.0125,50.0,Sobrepeso - Feminino
54,32.67,0,0.339,0.3518,0.9274,0.7222,0.2118,0.0169,50.0,Sobrepeso - Feminino
61,28.24,0,0.3342,0.3255,0.9815,0.7141,0.2827,0.0176,50.0,Sobrepeso - Feminino
30,34.09,0,0.3617,0.3719,0.8647,0.6981,0.2167,0.015,50.0,Sobrepeso - Feminino
47,31.59,0,0.3774,0.4007,1.031,0.6986,0.2925,0.013,50.0,Sobrepeso - Feminino
21,28.03,0,0.3618,0.3643,0.8589,0.6867,0.1835,0.0101,46.6,Sobrepeso - Feminino
63,30.35,0,0.323,0.3466,0.8712,0.6795,0.2083,0.013,50.0,Sobrepeso - Feminino
57,30.83,0,0.3797,0.3751,1.0251,0.6829,0.2771,0.0177,50.0,Sobrepeso - Feminino
64,31.22,0,0.3858,0.4228,0.9275,0.6381,0.2315,0.0103,50.0,Sobrepeso - Feminino
56,30.17,0,0.3938,0.383,0.9634,0.6432,0.2875,0.0137,50.0,Sobrepeso - Feminino
31,33.35,0,0.3501,0.3767,1.0431,0.7257,0.221,0.0178,50.0,Sobrepeso - Feminino
58,31.05,0,0.3658,0.4004,1.0251,0.7126,0.1889,0.0135,50.0,Sobrepeso - Feminino
55,34.13,0,0.3315,0.3592,1.0476,0.6798,0.2884,0.0091,50.0,Sobrepeso - Feminino
54,30.02,0,0.3425,0.356,0.988,0.6986,0.2845,0.0144,50.0,Sobrepeso - Feminino
45,30.75,0,0.3622,0.3764,0.9638,0.7142,0.2327,0.0115,50.0,Sobrepeso - Feminino
18,28.82,0,0.3237,0.3152,0.9296,0.7234,0.2194,0.0187,48.2,Sobrepeso - Feminino
53,29.61,0,0.3943,0.3894,0.9133,0.7087,0.236,0.0067,50.0,Sobrepeso - Feminino
48,34.74,0,0.3911,0.3939,1.0317,0.6583,0.2252,0.0204,50.0,Sobrepeso - Feminino
27,31.09,0,0.3289,0.3463,0.9112,0.7082,0.2149,0.0134,50.0,Sobrepeso - Feminino
50,29.04,0,0.3972,0.4058,0.8708,0.6435,0.2342,0.0097,49.5,Sobrepeso - Feminino
26,33.5,0,0.3515,0.3369,0.9365,0.649,0.2443,0.0076,50.0,Sobrepeso - Feminino
42,33.45,0,0.3537,0.3803,0.9452,0.695,0.2522,0.0081,50.0,Sobrepeso - Feminino
43,34.91,0,0.3954,0.4348,0.9064,0.7079,0.186,0.0163,50.0,Sobrepeso - Feminino
53,32.03,0,0.3228,0.345,1.0268,0.7484,0.2099,0.0154,50.0,Sobrepeso - Feminino
20,32.8,0,0.3227,0.3199,1.048,0.6448,0.2259,0.0083,50.0,Sobrepeso - Feminino
19,32.74,0,0.3812,0.4066,1.004,0.6945,0.2652,0.0131,50.0,Sobrepeso - Feminino
64,29.58,0,0.347,0.3801,0.8703,0.6391,0.2924,0.0124,50.0,Sobrepeso - Feminino
49,31.48,0,0.3604,0.3938,0.9897,0.6432,0.1847,0.0067,50.0,Sobrepeso - Feminino
34,32.32,0,0.3394,0.3464,1.0376,0.6515,0.2319,0.0112,50.0,Sobrepeso - Feminino
39,33.52,0,0.3644,0.3521,1.0364,0.6346,0.2663,0.012,50.0,Sobrepeso - Feminino
22,31.17,0,0.3828,0.42,0.9249,0.7454,0.2829,0.0163,50.0,Sobrepeso - Feminino
62,29.19,0,0.3389,0.3246,1.0492,0.6355,0.2206,0.0066,50.0,Sobrepeso - Feminino
57,33.16,0,0.3751,0.3934,0.9707,0.6683,0.2699,0.0142,50.0,Sobrepeso - Feminino
52,30.9,0,0.3505,0.3716,1.0356,0.7447,0.2496,0.0123,50.0,Sobrepeso - Feminino
55,32.4,0,0.3641,0.3796,1.0315,0.7191,0.1899,0.0172,50.0,Sobrepeso - Feminino
22,33.01,0,0.3308,0.3549,0.9972,0.7004,0.256,0.015,50.0,Sobrepeso - Feminino
29,33.39,0,0.3602,0.3777,0.9331,0.661,0.2191,0.0115,50.0,Sobrepeso - Feminino
37,32.42,0,0.329,0.3463,0.9381,0.63,0.1995,0.008,50.0,Sobrepeso - Feminino
56,33.58,0,0.3602,0.3654,0.9958,0.7397,0.1843,0.0132,50.0,Sobrepeso - Feminino
53,29.7,0,0.3557,0.3841,0.9908,0.7256,0.203,0.0183,50.0,Sobrepeso - Feminino
43,28.16,0,0.3476,0.3484,0.9586,0.7196,0.2913,0.0149,50.0,Sobrepeso - Feminino
39,30.68,0,0.3988,0.4068,1.0,0.6314,0.2545,0.0039,50.0,Sobrepeso - Feminino
27,29.24,0,0.3986,0.3822,0.9667,0.6449,0.1896,0.0097,46.8,Sobrepeso - Feminino
55,30.45,0,0.3213,0.3241,0.9809,0.6733,0.2113,0.0104,50.0,Sobrepeso - Feminino
52,29.78,0,0.3536,0.3406,0.8904,0.6368,0.2506,0.0077,50.0,Sobrepeso - Feminino
58,29.08,0,0.3621,0.3721,1.0246,0.6935,0.2939,0.0131,50.0,Sobrepeso - Feminino
29,29.44,0,0.3309,0.3563,0.945,0.6594,0.2225,0.014,50.0,Sobrepeso - Feminino
47,29.14,0,0.3837,0.3892,0.9408,0.7469,0.1855,0.0161,50.0,Sobrepeso - Feminino
48,34.16,0,0.3321,0.3278,0.9087,0.6935,0.2237,0.0144,50.0,Sobrepeso - Feminino
30,32.26,0,0.3783,0.3789,0.984,0.6977,0.2283,0.0131,50.0,Sobrepeso - Feminino
35,29.8,0,0.3525,0.3763,1.0173,0.6394,0.2871,0.013,50.0,Sobrepeso - Feminino
30,31.18,0,0.3746,0.378,0.929,0.6661,0.2593,0.0142,50.0,Sobrepeso - Feminino
27,29.78,0,0.3477,0.3731,0.9268,0.7349,0.2192,0.0114,49.0,Sobrepeso - Feminino
53,32.27,0,0.3417,0.3309,0.8799,0.7162,0.1987,0.0146,50.0,Sobrepeso - Feminino
57,33.48,0,0.3784,0.3729,0.9185,0.6504,0.2637,0.0062,50.0,Sobrepeso - Feminino
47,31.97,0,0.3588,0.3907,0.9208,0.7222,0.2002,0.0171,50.0,Sobrepeso - Feminino
46,33.07,0,0.3604,0.3538,0.8649,0.6301,0.2256,0.0068,50.0,Sobrepeso - Feminino
26,32.32,0,0.3738,0.3652,0.9485,0.6673,0.2497,0.0114,50.0,Sobrepeso - Feminino
48,30.57,0,0.3495,0.3631,0.9202,0.7157,0.2534,0.0094,50.0,Sobrepeso - Feminino
56,29.5,0,0.3568,0.3722,0.9019,0.6963,0.2491,0.0123,49.6,Sobrepeso - Feminino
57,32.07,0,0.3869,0.3992,0.9609,0.7164,0.1934,0.0155,50.0,Sobrepeso - Feminino
61,32.42,0,0.3846,0.4136,0.9656,0.6964,0.293,0.0136,50.0,Sobrepeso - Feminino
24,28.12,0,0.3394,0.3391,1.0471,0.6867,0.2272,0.0081,45.0,Sobrepeso - Feminino
49,30.58,0,0.3328,0.3353,0.8811,0.749,0.1866,0.0132,50.0,Sobrepeso - Feminino
22,34.75,0,0.3895,0.3761,0.8503,0.7171,0.189,0.0098,50.0,Sobrepeso - Feminino
18,31.16,0,0.3346,0.3629,0.9989,0.739,0.2429,0.0122,50.0,Sobrepeso - Feminino
51,28.74,0,0.3415,0.3669,0.8513,0.6663,0.2669,0.0113,50.0,Sobrepeso - Feminino
18,29.56,0,0.37,0.387,1.0404,0.6416,0.236,0.0129,47.1,Sobrepeso - Feminino
44,34.88,0,0.3819,0.3859,0.9945,0.6824,0.2583,0.0163,50.0,Sobrepeso - Feminino
20,32.79,0,0.335,0.342,1.0277,0.6798,0.2058,0.0081,50.0,Sobrepeso - Feminino
34,31.28,0,0.3346,0.3341,0.8599,0.6579,0.1857,0.0049,50.0,Sobrepeso - Feminino
48,34.65,0,0.3678,0.3573,0.9796,0.7236,0.2107,0.0132,50.0,Sobrepeso - Feminino
53,34.04,0,0.3277,0.3307,0.953,0.6626,0.1975,0.01,50.0,Sobrepeso - Feminino
35,33.79,0,0.3334,0.3405,0.974,0.7275,0.2832,0.0162,50.0,Sobrepeso - Feminino
61,32.17,0,0.3953,0.4093,0.9503,0.6559,0.2011,0.0118,50.0,Sobrepeso - Feminino
25,32.24,0,0.3326,0.3473,1.0302,0.6914,0.2478,0.0088,50.0,Sobrepeso - Feminino
29,33.03,0,0.3695,0.3699,0.8558,0.7005,0.2173,0.0092,50.0,Sobrepeso - Feminino
50,30.77,0,0.3516,0.3613,1.0178,0.6962,0.2981,0.0114,50.0,Sobrepeso - Feminino
63,33.11,0,0.334,0.3565,0.9828,0.689,0.2661,0.0155,50.0,Sobrepeso - Feminino
19,32.78,0,0.358,0.3677,0.8917,0.7348,0.2147,0.0123,50.0,Sobrepeso - Feminino
59,32.26,0,0.3793,0.379,0.9487,0.7405,0.2968,0.0141,50.0,Sobrepeso - Feminino
52,34.41,0,0.3754,0.4042,0.9213,0.7412,0.2346,0.0137,50.0,Sobrepeso - Feminino
43,29.63,0,0.3242,0.3204,0.9777,0.7215,0.2683,0.0216,50.0,Sobrepeso - Feminino
22,34.01,0,0.3543,0.3895,0.8895,0.652,0.2733,0.0119,50.0,Sobrepeso - Feminino
42,28.65,0,0.3346,0.3585,0.9724,0.6929,0.2811,0.0131,50.0,Sobrepeso - Feminino
27,29.35,0,0.3582,0.3806,0.9822,0.6887,0.1985,0.0137,46.5,Sobrepeso - Feminino
39,31.07,0,0.3808,0.394,1.0212,0.7264,0.2059,0.0098,50.0,Sobrepeso - Feminino
20,34.26,0,0.3971,0.4011,0.9228,0.641,0.2965,0.0089,50.0,Sobrepeso - Feminino
43,32.93,0,0.369,0.3992,1.0411,0.6898,0.2393,0.0071,50.0,Sobrepeso - Feminino
41,32.09,0,0.376,0.4039,1.0083,0.7147,0.2203,0.0142,50.0,Sobrepeso - Feminino
62,34.18,0,0.3956,0.4066,1.0164,0.7299,0.2211,0.0154,50.0,Sobrepeso - Feminino
29,33.3,0,0.3617,0.388,0.8913,0.7002,0.1815,0.0116,50.0,Sobrepeso - Feminino
41,31.69,0,0.3225,0.3115,0.96,0.6445,0.2413,0.0101,50.0,Sobrepeso - Feminino
53,32.14,0,0.3677,0.3544,0.8905,0.7379,0.2728,0.0143,50.0,Sobrepeso - Feminino
20,30.17,0,0.3707,0.3899,1.0113,0.7388,0.2821,0.017,50.0,Sobrepeso - Feminino
34,32.64,0,0.3995,0.4207,0.8569,0.6751,0.2876,0.0116,50.0,Sobrepeso - Feminino
27,33.79,0,0.3608,0.3815,0.8591,0.6422,0.2264,0.0122,50.0,Sobrepeso - Feminino
56,31.9,0,0.3273,0.3322,0.8955,0.7104,0.2881,0.0206,50.0,Sobrepeso - Feminino
29,29.78,0,0.3419,0.3393,0.9809,0.7485,0.2716,0.0205,50.0,Sobrepeso - Feminino
24,34.1,0,0.3864,0.4079,0.9824,0.6576,0.2534,0.0097,50.0,Sobrepeso - Feminino
40,28.48,0,0.3559,0.3571,0.9864,0.7422,0.2835,0.0132,50.0,Sobrepeso - Feminino
52,34.77,0,0.336,0.3212,0.9476,0.6375,0.2877,0.0106,50.0,Sobrepeso - Feminino
56,31.15,0,0.3912,0.3991,1.0295,0.7219,0.2036,0.018,50.0,Sobrepeso - Feminino
25,31.55,0,0.3331,0.3185,0.8833,0.65,0.2121,0.0055,50.0,Sobrepeso - Feminino
63,31.17,0,0.3978,0.4044,1.0396,0.6533,0.2337,0.0073,50.0,Sobrepeso - Feminino
18,28.94,0,0.3267,0.3419,1.0444,0.6444,0.2844,0.0107,48.2,Sobrepeso - Feminino
34,34.85,0,0.3598,0.3795,0.9668,0.7325,0.2377,0.0128,50.0,Sobrepeso - Feminino
27,31.14,0,0.3795,0.3875,0.909,0.7293,0.2622,0.01,50.0,Sobrepeso - Feminino
49,33.61,0,0.3455,0.3729,0.8893,0.6907,0.2433,0.0059,50.0,Sobrepeso - Feminino
51,29.12,0,0.3974,0.3817,0.9443,0.7321,0.2154,0.0167,50.0,Sobrepeso - Feminino
38,31.84,0,0.3469,0.3406,0.9624,0.6406,0.2815,0.0105,50.0,Sobrepeso - Feminino
23,31.76,0,0.3946,0.4172,1.0356,0.7367,0.2339,0.0091,49.7,Sobrepeso - Feminino
50,33.58,0,0.349,0.3707,1.0241,0.7473,0.2414,0.0202,50.0,Sobrepeso - Feminino
